MODEL;DATASET;PERC_T;PERC_U;PERC_L;CV;SAMPLES;METRIC;VALUE_MEAN;VALUE_STD
RANDOM-FOREST;CIFAR;20.0;45.0;35.0;5;10;AUC_MACRO;0.7560577713233506;0.0038774232906566893
RANDOM-FOREST;CIFAR;20.0;45.0;35.0;5;10;AUC_WEIGHTED;0.7561277293686277;0.0036574401775874444
RANDOM-FOREST;CIFAR;20.0;45.0;35.0;5;10;F1_MACRO;0.2845934636486679;0.008470655756646918
RANDOM-FOREST;CIFAR;20.0;45.0;35.0;5;10;F1_WEIGHTED;0.2843614770819821;0.009603270001610717
RANDOM-FOREST;CIFAR;20.0;50.0;30.0;5;10;ACCURACY;0.3111185733566856;0.008918405629421632
RANDOM-FOREST;CIFAR;20.0;50.0;30.0;5;10;AUC_MACRO;0.7550678360688251;0.003935485420646069
RANDOM-FOREST;CIFAR;20.0;50.0;30.0;5;10;AUC_WEIGHTED;0.7551488691923197;0.0037768145250116226
RANDOM-FOREST;CIFAR;20.0;50.0;30.0;5;10;F1_MACRO;0.2837788565420993;0.010624990033883144
RANDOM-FOREST;CIFAR;20.0;50.0;30.0;5;10;F1_WEIGHTED;0.2834187995405239;0.012180810373526411
RANDOM-FOREST;CIFAR;20.0;55.0;25.0;5;10;ACCURACY;0.30801258355901934;0.009723332698351276
RANDOM-FOREST;CIFAR;20.0;55.0;25.0;5;10;AUC_MACRO;0.7539273146238037;0.0038762805036650807
RANDOM-FOREST;CIFAR;20.0;55.0;25.0;5;10;AUC_WEIGHTED;0.7540258927190093;0.0036802136977796417
RANDOM-FOREST;CIFAR;20.0;55.0;25.0;5;10;F1_MACRO;0.28211910978280963;0.011177980176674472
RANDOM-FOREST;CIFAR;20.0;55.0;25.0;5;10;F1_WEIGHTED;0.28199987479199196;0.012673976250023498
RANDOM-FOREST;CIFAR;20.0;60.0;20.0;5;10;ACCURACY;0.3045465396571611;0.01013143665687516
RANDOM-FOREST;CIFAR;20.0;60.0;20.0;5;10;AUC_MACRO;0.7504850361239431;0.004827012090359874
RANDOM-FOREST;CIFAR;20.0;60.0;20.0;5;10;AUC_WEIGHTED;0.7506064930576167;0.004572615787702083
RANDOM-FOREST;CIFAR;20.0;60.0;20.0;5;10;F1_MACRO;0.2807715764830386;0.011732482727553159
RANDOM-FOREST;CIFAR;20.0;60.0;20.0;5;10;F1_WEIGHTED;0.28082824142524737;0.012543155062221147
RANDOM-FOREST;CIFAR;20.0;65.0;15.0;5;10;ACCURACY;0.29664213931312744;0.011120647014198903
RANDOM-FOREST;CIFAR;20.0;65.0;15.0;5;10;AUC_MACRO;0.745788365202923;0.00489808985560156
RANDOM-FOREST;CIFAR;20.0;65.0;15.0;5;10;AUC_WEIGHTED;0.7459293280036411;0.005039276776936251
RANDOM-FOREST;CIFAR;20.0;65.0;15.0;5;10;F1_MACRO;0.2718137453349717;0.014891823309812901
RANDOM-FOREST;CIFAR;20.0;65.0;15.0;5;10;F1_WEIGHTED;0.2718463029006654;0.016202037876741633
RANDOM-FOREST;CIFAR;20.0;70.0;10.0;5;10;ACCURACY;0.28680279670450814;0.010739403373136306
RANDOM-FOREST;CIFAR;20.0;70.0;10.0;5;10;AUC_MACRO;0.7386923216301934;0.005729333278309889
RANDOM-FOREST;CIFAR;20.0;70.0;10.0;5;10;AUC_WEIGHTED;0.7389115229641605;0.005681552785489107
RANDOM-FOREST;CIFAR;20.0;70.0;10.0;5;10;F1_MACRO;0.26512034238594157;0.01589914337365655
RANDOM-FOREST;CIFAR;20.0;70.0;10.0;5;10;F1_WEIGHTED;0.2653886155089682;0.016932297175043656
RANDOM-FOREST;CIFAR;20.0;75.0;5.0;5;10;ACCURACY;0.2643076239871701;0.014809375771920659
RANDOM-FOREST;CIFAR;20.0;75.0;5.0;5;10;AUC_MACRO;0.7204423881898392;0.007322731065093459
RANDOM-FOREST;CIFAR;20.0;75.0;5.0;5;10;AUC_WEIGHTED;0.7207753955652191;0.007495888231208215
RANDOM-FOREST;CIFAR;20.0;75.0;5.0;5;10;F1_MACRO;0.24080695037862385;0.01743030108631664
RANDOM-FOREST;CIFAR;20.0;75.0;5.0;5;10;F1_WEIGHTED;0.24125025380969597;0.01792004194115446
RANDOM-FOREST;CIFAR;20.0;79.5;0.5;5;10;ACCURACY;0.17018455581966954;0.015634554366528983
RANDOM-FOREST;CIFAR;20.0;79.5;0.5;5;10;AUC_MACRO;0.611314814267703;0.018674979737658207
RANDOM-FOREST;CIFAR;20.0;79.5;0.5;5;10;AUC_WEIGHTED;0.6116750307655177;0.018903485263869188
RANDOM-FOREST;CIFAR;20.0;79.5;0.5;5;10;F1_MACRO;0.13005465428662175;0.01953632378336899
RANDOM-FOREST;CIFAR;20.0;79.5;0.5;5;10;F1_WEIGHTED;0.13096759495136612;0.02086371311578216
RANDOM-FOREST;CIFAR;20.0;79.9;0.1;5;10;ACCURACY;0.13241302215156328;0.020551984881081477
RANDOM-FOREST;CIFAR;20.0;79.9;0.1;5;10;AUC_MACRO;0.55625685463053;0.01750883240322199
RANDOM-FOREST;CIFAR;20.0;79.9;0.1;5;10;AUC_WEIGHTED;0.5567131516593947;0.017582320081326805
RANDOM-FOREST;CIFAR;20.0;79.9;0.1;5;10;F1_MACRO;0.08341457078438204;0.014910091521903337
RANDOM-FOREST;CIFAR;20.0;79.9;0.1;5;10;F1_WEIGHTED;0.08417013898311282;0.014894593701782812
RANDOM-FOREST;CIFAR;20.0;79.0;1.0;5;10;ACCURACY;0.20091393850575462;0.017214175508685144
RANDOM-FOREST;CIFAR;20.0;79.0;1.0;5;10;AUC_MACRO;0.6476932407765882;0.017449394930937997
RANDOM-FOREST;CIFAR;20.0;79.0;1.0;5;10;AUC_WEIGHTED;0.6483574221375343;0.01712587814623116
RANDOM-FOREST;CIFAR;20.0;79.0;1.0;5;10;F1_MACRO;0.16456127048690203;0.020344438614523973
RANDOM-FOREST;CIFAR;20.0;79.0;1.0;5;10;F1_WEIGHTED;0.1659384593492291;0.02119635608305666
KMEANS-RF;CREDIT_CARDS;20.0;40.0;40.0;5;10;ACCURACY;0.8026233846785873;0.004110918945384883
KMEANS-RF;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_MACRO;0.7606070491786765;0.00983016901576782
KMEANS-RF;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_WEIGHTED;0.7606070491786765;0.00983016901576782
KMEANS-RF;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_MACRO;0.5948877311056814;0.011681304338656719
KMEANS-RF;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_WEIGHTED;0.7585878487660972;0.007099430878692227
KMEANS-RF;CREDIT_CARDS;20.0;45.0;35.0;5;10;ACCURACY;0.8020224126196696;0.0037785830187035724
KMEANS-RF;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_MACRO;0.7595439096096634;0.00992605043705153
KMEANS-RF;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_WEIGHTED;0.7595439096096634;0.00992605043705153
KMEANS-RF;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_MACRO;0.5937020095730255;0.011390774874593654
KMEANS-RF;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_WEIGHTED;0.7579000404864356;0.005918660982444891
KMEANS-RF;CREDIT_CARDS;20.0;50.0;30.0;5;10;ACCURACY;0.801155018133872;0.004440709311046749
KMEANS-RF;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_MACRO;0.7584834879406454;0.01012550760427031
KMEANS-RF;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_WEIGHTED;0.7584834879406454;0.01012550760427031
KMEANS-RF;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_MACRO;0.5912112960029523;0.01301733193960154
KMEANS-RF;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_WEIGHTED;0.7565373642912884;0.007111314814199832
KMEANS-RF;CREDIT_CARDS;20.0;55.0;25.0;5;10;ACCURACY;0.8002301741273675;0.004144077819744495
KMEANS-RF;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_MACRO;0.7574813328893631;0.009930781255137288
KMEANS-RF;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_WEIGHTED;0.7574813328893631;0.009930781255137288
KMEANS-RF;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_MACRO;0.587591431923042;0.01221393682304359
KMEANS-RF;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_WEIGHTED;0.7546965317327283;0.007125441907635568
KMEANS-RF;CREDIT_CARDS;20.0;60.0;20.0;5;10;ACCURACY;0.8004477650057534;0.004298580760533762
KMEANS-RF;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_MACRO;0.7565699382105475;0.009603146812013253
KMEANS-RF;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_WEIGHTED;0.7565699382105475;0.009603146812013253
KMEANS-RF;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_MACRO;0.5898086063641799;0.014497903708435934
KMEANS-RF;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_WEIGHTED;0.7556941356546291;0.007466348049370078
KMEANS-RF;CREDIT_CARDS;20.0;65.0;15.0;5;10;ACCURACY;0.8002368741089172;0.004217563372764749
KMEANS-RF;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_MACRO;0.7557129226852973;0.010334730669791169
KMEANS-RF;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_WEIGHTED;0.7557129226852973;0.010334730669791169
KMEANS-RF;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_MACRO;0.5878826629489793;0.016294706735903875
KMEANS-RF;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_WEIGHTED;0.7548199644703248;0.008286167593354946
KMEANS-RF;CREDIT_CARDS;20.0;70.0;10.0;5;10;ACCURACY;0.7998999099421991;0.004872478768403432
KMEANS-RF;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_MACRO;0.7539696486525468;0.010266085077899036
KMEANS-RF;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_WEIGHTED;0.7539696486525468;0.010266085077899036
KMEANS-RF;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_MACRO;0.5850399205281841;0.014448643880682052
KMEANS-RF;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_WEIGHTED;0.7535236446387537;0.008226928549293747
KMEANS-RF;CREDIT_CARDS;20.0;75.0;5.0;5;10;ACCURACY;0.798357326023054;0.004936567662593192
KMEANS-RF;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_MACRO;0.7476157884794471;0.010793075703162841
KMEANS-RF;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_WEIGHTED;0.7476157884794471;0.010793075703162841
KMEANS-RF;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_MACRO;0.5747532744330744;0.025769749076646503
KMEANS-RF;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_WEIGHTED;0.7487223752796038;0.012360324591427354
KMEANS-RF;CREDIT_CARDS;20.0;79.5;0.5;5;10;ACCURACY;0.7911193015772677;0.008424060146302424
KMEANS-RF;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_MACRO;0.6830650888572655;0.027968093135385258
KMEANS-RF;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_WEIGHTED;0.6830650888572655;0.027968093135385258
KMEANS-RF;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_MACRO;0.5427875176560324;0.05863286058550132
KMEANS-RF;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_WEIGHTED;0.7327099609109409;0.027043246563377265
KMEANS-RF;CREDIT_CARDS;20.0;79.9;0.1;5;10;ACCURACY;0.7405755308346865;0.048513101438383735
KMEANS-RF;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_MACRO;0.61547889691998;0.06131711603903453
KMEANS-RF;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_WEIGHTED;0.61547889691998;0.06131711603903453
KMEANS-RF;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_MACRO;0.5449406148655086;0.05036167419142296
KMEANS-RF;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_WEIGHTED;0.7117455892366972;0.03266344101508335
KMEANS-RF;CREDIT_CARDS;20.0;79.0;1.0;5;10;ACCURACY;0.7952825408241327;0.005688491500971781
KMEANS-RF;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_MACRO;0.7148512830345218;0.02161255877103293
KMEANS-RF;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_WEIGHTED;0.7148512830345218;0.02161255877103293
KMEANS-RF;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_MACRO;0.5640379569727348;0.03901704334294296
KMEANS-RF;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_WEIGHTED;0.7431557815650605;0.017227301466231006
LADDER-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;ACCURACY;0.7819740252728862;0.005970891954383182
LADDER-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_MACRO;0.5439424041203454;0.025747986322156958
LADDER-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_WEIGHTED;0.5439424041203454;0.025747986322156958
LADDER-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_MACRO;0.4391459807486769;0.001989481477139807
LADDER-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_WEIGHTED;0.6865759751610966;0.007756670850771579
LADDER-NETWORK;CREDIT_CARDS;20.0;45.0;35.0;5;10;ACCURACY;0.7821057405941402;0.005728744228647804
LADDER-NETWORK;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_MACRO;0.5431504264884958;0.02672432354507309
LADDER-NETWORK;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_WEIGHTED;0.5431504264884958;0.02672432354507309
LADDER-NETWORK;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_MACRO;0.4388603771279736;0.001806714535399061
LADDER-NETWORK;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_WEIGHTED;0.6864998040159146;0.007835077403661656
LADDER-NETWORK;CREDIT_CARDS;20.0;50.0;30.0;5;10;ACCURACY;0.7821124326178831;0.005741000692510422
LADDER-NETWORK;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_MACRO;0.5488415561620429;0.027999239033511196
LADDER-NETWORK;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_WEIGHTED;0.5488415561620429;0.027999239033511196
LADDER-NETWORK;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_MACRO;0.4391805861586835;0.002480168958533508
LADDER-NETWORK;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_WEIGHTED;0.6866338993738698;0.00795315617889314
LADDER-NETWORK;CREDIT_CARDS;20.0;55.0;25.0;5;10;ACCURACY;0.7821161179946421;0.005718672308049322
LADDER-NETWORK;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_MACRO;0.5419039190736163;0.025759979107400018
LADDER-NETWORK;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_WEIGHTED;0.5419039190736163;0.025759979107400018
LADDER-NETWORK;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_MACRO;0.4389282441441054;0.0019110189673098405
LADDER-NETWORK;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_WEIGHTED;0.6865314280192772;0.007853018438425455
LADDER-NETWORK;CREDIT_CARDS;20.0;60.0;20.0;5;10;ACCURACY;0.7820914487948153;0.005710040820533618
LADDER-NETWORK;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_MACRO;0.5452900478306474;0.023852337769904645
LADDER-NETWORK;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_WEIGHTED;0.5452900478306474;0.023852337769904645
LADDER-NETWORK;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_MACRO;0.4392553108706221;0.0022966943516483473
LADDER-NETWORK;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_WEIGHTED;0.6866642036832243;0.007682360146291554
LADDER-NETWORK;CREDIT_CARDS;20.0;65.0;15.0;5;10;ACCURACY;0.7820983891790593;0.0056939820610585785
LADDER-NETWORK;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_MACRO;0.5437597405558643;0.02977625887218362
LADDER-NETWORK;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_WEIGHTED;0.5437597405558643;0.02977625887218362
LADDER-NETWORK;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_MACRO;0.43901659989599856;0.0020711813407272447
LADDER-NETWORK;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_WEIGHTED;0.6865616135448669;0.00785524235751398
LADDER-NETWORK;CREDIT_CARDS;20.0;70.0;10.0;5;10;ACCURACY;0.7820601330639433;0.0057131806524317544
LADDER-NETWORK;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_MACRO;0.5463290463475549;0.028873131880312652
LADDER-NETWORK;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_WEIGHTED;0.5463290463475549;0.028873131880312652
LADDER-NETWORK;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_MACRO;0.43892255554229026;0.00179751791789705
LADDER-NETWORK;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_WEIGHTED;0.6865097788764633;0.007806103190015079
LADDER-NETWORK;CREDIT_CARDS;20.0;75.0;5.0;5;10;ACCURACY;0.7820985476621959;0.005708524034637264
LADDER-NETWORK;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_MACRO;0.5550687331614561;0.030939753454832658
LADDER-NETWORK;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_WEIGHTED;0.5550687331614561;0.030939753454832658
LADDER-NETWORK;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_MACRO;0.4390815244422639;0.0020156169990023023
LADDER-NETWORK;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_WEIGHTED;0.6865884108481491;0.007878423541035785
LADDER-NETWORK;CREDIT_CARDS;20.0;79.5;0.5;5;10;ACCURACY;0.7789004863811237;0.016588064170331568
LADDER-NETWORK;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_MACRO;0.5509332759613295;0.04691561171422004
LADDER-NETWORK;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_WEIGHTED;0.5509332759613295;0.04691561171422004
LADDER-NETWORK;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_MACRO;0.44668617296228524;0.020113429896786897
LADDER-NETWORK;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_WEIGHTED;0.6883885219453658;0.010348075140697693
LADDER-NETWORK;CREDIT_CARDS;20.0;79.9;0.1;5;10;ACCURACY;0.7448067663565587;0.04361245364380831
LADDER-NETWORK;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_MACRO;0.5339747219256209;0.03477937969628339
LADDER-NETWORK;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_WEIGHTED;0.5339747219256209;0.03477937969628339
LADDER-NETWORK;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_MACRO;0.4863750936924194;0.038483497452569404
LADDER-NETWORK;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_WEIGHTED;0.6905306023893101;0.01750667151492073
LADDER-NETWORK;CREDIT_CARDS;20.0;79.0;1.0;5;10;ACCURACY;0.7820197682111256;0.0058630620877401455
LADDER-NETWORK;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_MACRO;0.5409109534071017;0.031235168267991643
LADDER-NETWORK;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_WEIGHTED;0.5409109534071017;0.031235168267991643
LADDER-NETWORK;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_MACRO;0.43951981419021413;0.0030708834884635577
LADDER-NETWORK;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_WEIGHTED;0.686743716900039;0.007963806891576584
LABEL-SPREADING;CREDIT_CARDS;20.0;40.0;40.0;5;10;ACCURACY;0.8016518928837932;0.005341621972680941
LABEL-SPREADING;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_MACRO;0.728566718635623;0.00960796371413004
LABEL-SPREADING;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_WEIGHTED;0.728566718635623;0.00960796371413004
LABEL-SPREADING;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_MACRO;0.6118441284781142;0.006290848923893093
LABEL-SPREADING;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_WEIGHTED;0.7649881095561095;0.006918326853018388
LABEL-SPREADING;CREDIT_CARDS;20.0;45.0;35.0;5;10;ACCURACY;0.8012534178982755;0.00549775853361805
LABEL-SPREADING;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_MACRO;0.7259088251430463;0.00994751754926063
LABEL-SPREADING;CREDIT_CARDS;20.0;45.0;35.0;5;10;AUC_WEIGHTED;0.7259088251430463;0.00994751754926063
LABEL-SPREADING;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_MACRO;0.6119791174691968;0.006614380078960526
LABEL-SPREADING;CREDIT_CARDS;20.0;45.0;35.0;5;10;F1_WEIGHTED;0.7648757572929584;0.007219324886024005
LABEL-SPREADING;CREDIT_CARDS;20.0;50.0;30.0;5;10;ACCURACY;0.8007262882349364;0.005470064378339107
LABEL-SPREADING;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_MACRO;0.723076823848111;0.010323741275845046
LABEL-SPREADING;CREDIT_CARDS;20.0;50.0;30.0;5;10;AUC_WEIGHTED;0.723076823848111;0.010323741275845046
LABEL-SPREADING;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_MACRO;0.6117954470029647;0.006724354569947972
LABEL-SPREADING;CREDIT_CARDS;20.0;50.0;30.0;5;10;F1_WEIGHTED;0.7645854544622241;0.00729932840158476
LABEL-SPREADING;CREDIT_CARDS;20.0;55.0;25.0;5;10;ACCURACY;0.8003236491623508;0.005555888428824935
LABEL-SPREADING;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_MACRO;0.7190022947867422;0.01012202074278797
LABEL-SPREADING;CREDIT_CARDS;20.0;55.0;25.0;5;10;AUC_WEIGHTED;0.7190022947867422;0.01012202074278797
LABEL-SPREADING;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_MACRO;0.611646017870309;0.006685295858252745
LABEL-SPREADING;CREDIT_CARDS;20.0;55.0;25.0;5;10;F1_WEIGHTED;0.7643651806737257;0.007258186479579125
LABEL-SPREADING;CREDIT_CARDS;20.0;60.0;20.0;5;10;ACCURACY;0.7994560644398626;0.005051772019255512
LABEL-SPREADING;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_MACRO;0.7130149193025633;0.01101590776000311
LABEL-SPREADING;CREDIT_CARDS;20.0;60.0;20.0;5;10;AUC_WEIGHTED;0.7130149193025633;0.01101590776000311
LABEL-SPREADING;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_MACRO;0.6118511180008289;0.007505859355117578
LABEL-SPREADING;CREDIT_CARDS;20.0;60.0;20.0;5;10;F1_WEIGHTED;0.7641020483196851;0.00698284830562684
LABEL-SPREADING;CREDIT_CARDS;20.0;65.0;15.0;5;10;ACCURACY;0.7979689696179222;0.00563961187799178
LABEL-SPREADING;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_MACRO;0.7042799862443048;0.012040158448926901
LABEL-SPREADING;CREDIT_CARDS;20.0;65.0;15.0;5;10;AUC_WEIGHTED;0.7042799862443048;0.012040158448926901
LABEL-SPREADING;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_MACRO;0.6104782027441109;0.008125397849896477
LABEL-SPREADING;CREDIT_CARDS;20.0;65.0;15.0;5;10;F1_WEIGHTED;0.7629462211340892;0.0075468657236106825
LABEL-SPREADING;CREDIT_CARDS;20.0;70.0;10.0;5;10;ACCURACY;0.7940227373687317;0.005987515464359414
LABEL-SPREADING;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_MACRO;0.6906961278051809;0.01424046619714472
LABEL-SPREADING;CREDIT_CARDS;20.0;70.0;10.0;5;10;AUC_WEIGHTED;0.6906961278051809;0.01424046619714472
LABEL-SPREADING;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_MACRO;0.6054680704975;0.010201494177137962
LABEL-SPREADING;CREDIT_CARDS;20.0;70.0;10.0;5;10;F1_WEIGHTED;0.7593404645240753;0.008388981326727846
LABEL-SPREADING;CREDIT_CARDS;20.0;75.0;5.0;5;10;ACCURACY;0.787992724848349;0.0057231156279182495
LABEL-SPREADING;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_MACRO;0.6633095744157247;0.014799387168793234
LABEL-SPREADING;CREDIT_CARDS;20.0;75.0;5.0;5;10;AUC_WEIGHTED;0.6633095744157247;0.014799387168793234
LABEL-SPREADING;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_MACRO;0.5967521603073827;0.011369090332032454
LABEL-SPREADING;CREDIT_CARDS;20.0;75.0;5.0;5;10;F1_WEIGHTED;0.7534189969355906;0.008524401494196122
LABEL-SPREADING;CREDIT_CARDS;20.0;79.5;0.5;5;10;ACCURACY;0.7436175704133821;0.0219229853772001
LABEL-SPREADING;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_MACRO;0.5629936822495312;0.030059360895928845
LABEL-SPREADING;CREDIT_CARDS;20.0;79.5;0.5;5;10;AUC_WEIGHTED;0.5629936822495312;0.030059360895928845
LABEL-SPREADING;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_MACRO;0.5556279453442086;0.02568297944027272
LABEL-SPREADING;CREDIT_CARDS;20.0;79.5;0.5;5;10;F1_WEIGHTED;0.7183440056657693;0.015141686241657942
LABEL-SPREADING;CREDIT_CARDS;20.0;79.9;0.1;5;10;ACCURACY;0.6673674384332994;0.05441646977244284
LABEL-SPREADING;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_MACRO;0.5270980170718161;0.025701705138209685
LABEL-SPREADING;CREDIT_CARDS;20.0;79.9;0.1;5;10;AUC_WEIGHTED;0.5270980170718161;0.025701705138209685
LABEL-SPREADING;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_MACRO;0.5179362489281714;0.026004928761129087
LABEL-SPREADING;CREDIT_CARDS;20.0;79.9;0.1;5;10;F1_WEIGHTED;0.6671479153180812;0.03367286607763879
LABEL-SPREADING;CREDIT_CARDS;20.0;79.0;1.0;5;10;ACCURACY;0.7627839891009123;0.013502736090893466
LABEL-SPREADING;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_MACRO;0.5937911632609734;0.022114100906235456
LABEL-SPREADING;CREDIT_CARDS;20.0;79.0;1.0;5;10;AUC_WEIGHTED;0.5937911632609734;0.022114100906235456
LABEL-SPREADING;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_MACRO;0.5758070624421598;0.017135760578901073
LABEL-SPREADING;CREDIT_CARDS;20.0;79.0;1.0;5;10;F1_WEIGHTED;0.7346142580137313;0.011526976168971432
NEURAL-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;ACCURACY;0.8134117732568632;0.0053698708846323506
NEURAL-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_MACRO;0.7435194012537906;0.010023713639283631
NEURAL-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;AUC_WEIGHTED;0.7435194012537906;0.010023713639283631
NEURAL-NETWORK;CREDIT_CARDS;20.0;40.0;40.0;5;10;F1_MACRO;0.6530137138104349;0.018264047803550235
